vwnd,lon,lat
-3.7426205,-119.9218,39.5239
-2.8689308,-120.4549,38.57567
-1.2253761,-120.094,38.62627
-2.2175636,-120.5208,38.8577
-1.2243996,-120.1582,38.90858
-1.020298,-119.795,38.9581
-1.7156105,-120.223,39.19109
-1.2820168,-119.8581,39.24089
-1.7624855,-120.2885,39.4738
-1.2829933,-119.9218,39.5239
0.85564446,-120.4549,38.57567
2.2540817,-120.094,38.62627
1.3771288,-120.5208,38.8577
2.2560349,-120.1582,38.90858
0.75408196,-119.795,38.9581
1.5802538,-120.223,39.19109
0.9044726,-119.8581,39.24089
1.4327929,-120.2885,39.4738
0.90837884,-119.9218,39.5239
1.9510174,-120.4549,38.57567
2.6307049,-120.094,38.62627
2.8406658,-120.5208,38.8577
2.6316814,-120.1582,38.90858
4.7547283,-119.795,38.9581
3.1824627,-120.223,39.19109
5.8309,-119.8581,39.24089
2.1053143,-120.2885,39.4738
5.835783,-119.9218,39.5239
3.5367966,-120.4549,38.57567
3.5153122,-120.094,38.62627
5.3209763,-120.5208,38.8577
3.5172653,-120.1582,38.90858
6.897148,-119.795,38.9581
5.638359,-120.223,39.19109
9.7311325,-119.8581,39.24089
3.5211716,-120.2885,39.4738
9.736992,-119.9218,39.5239
11.024607,-120.4549,38.57567
5.4386697,-120.094,38.62627
14.848825,-120.5208,38.8577
5.4415994,-120.1582,38.90858
11.417185,-119.795,38.9581
10.609568,-120.223,39.19109
15.016794,-119.8581,39.24089
5.1818337,-120.2885,39.4738
15.024607,-119.9218,39.5239
11.9464035,-120.4549,38.57567
3.470817,-120.094,38.62627
14.768669,-120.5208,38.8577
3.4717937,-120.1582,38.90858
10.329216,-119.795,38.9581
9.653435,-120.223,39.19109
13.613396,-119.8581,39.24089
5.348747,-120.2885,39.4738
13.617302,-119.9218,39.5239
4.0544777,-120.4549,38.57567
2.7312355,-120.094,38.62627
5.9431496,-120.5208,38.8577
2.7341652,-120.1582,38.90858
7.103306,-119.795,38.9581
6.3337746,-120.223,39.19109
8.901157,-119.8581,39.24089
1.8699074,-120.2885,39.4738
8.905064,-119.9218,39.5239
1.8557514,-120.4549,38.57567
2.1477437,-120.094,38.62627
3.434853,-120.5208,38.8577
2.1496968,-120.1582,38.90858
4.604775,-119.795,38.9581
3.325478,-120.223,39.19109
6.1799703,-119.8581,39.24089
1.3684467,-120.2885,39.4738
6.186806,-119.9218,39.5239
3.8447561,-120.4549,38.57567
-0.266572,-120.094,38.62627
5.1611624,-120.5208,38.8577
-0.26559544,-120.1582,38.90858
3.1806936,-119.795,38.9581
1.233428,-120.223,39.19109
4.0420218,-119.8581,39.24089
0.7148733,-120.2885,39.4738
4.043975,-119.9218,39.5239
3.2475147,-120.4549,38.57567
0.3861866,-120.094,38.62627
3.659624,-120.5208,38.8577
0.3861866,-120.1582,38.90858
2.4906788,-119.795,38.9581
0.9906788,-120.223,39.19109
2.425249,-119.8581,39.24089
-0.18607903,-120.2885,39.4738
2.4281788,-119.9218,39.5239
2.01068,-120.4549,38.57567
1.1161487,-120.094,38.62627
2.9110706,-120.5208,38.8577
1.1171253,-120.1582,38.90858
2.901305,-119.795,38.9581
1.2636096,-120.223,39.19109
3.0761096,-119.8581,39.24089
-0.33502316,-120.2885,39.4738
3.0770862,-119.9218,39.5239
2.7573338,-120.4549,38.57567
1.3833103,-120.094,38.62627
3.9702244,-120.5208,38.8577
1.3833103,-120.1582,38.90858
3.8227634,-119.795,38.9581
2.2797947,-120.223,39.19109
4.391123,-119.8581,39.24089
0.6547947,-120.2885,39.4738
4.393076,-119.9218,39.5239
9.75963,-120.4549,38.57567
2.4803333,-120.094,38.62627
12.107286,-120.5208,38.8577
2.4803333,-120.1582,38.90858
8.729357,-119.795,38.9581
7.6336536,-120.223,39.19109
10.461779,-119.8581,39.24089
3.6922474,-120.2885,39.4738
10.466661,-119.9218,39.5239
5.356473,-120.4549,38.57567
2.6035433,-120.094,38.62627
6.920926,-120.5208,38.8577
2.6074495,-120.1582,38.90858
6.0898714,-119.795,38.9581
4.7597933,-120.223,39.19109
7.153348,-119.8581,39.24089
2.092801,-120.2885,39.4738
7.157254,-119.9218,39.5239
2.0560799,-120.4549,38.57567
0.95158756,-120.094,38.62627
3.1625252,-120.5208,38.8577
0.9535407,-120.1582,38.90858
3.142994,-119.795,38.9581
0.8773688,-120.223,39.19109
3.4838142,-119.8581,39.24089
-0.84724057,-120.2885,39.4738
3.4857674,-119.9218,39.5239
3.5534878,-120.4549,38.57567
2.4870815,-120.094,38.62627
4.992941,-120.5208,38.8577
2.4900112,-120.1582,38.90858
4.168722,-119.795,38.9581
3.0095425,-120.223,39.19109
5.156027,-119.8581,39.24089
1.2458706,-120.2885,39.4738
5.1589565,-119.9218,39.5239
3.1167068,-120.4549,38.57567
-0.0825119,-120.094,38.62627
3.3823318,-120.5208,38.8577
-0.08153534,-120.1582,38.90858
1.8100662,-119.795,38.9581
-0.45848846,-120.223,39.19109
1.7563553,-119.8581,39.24089
-0.9965744,-120.2885,39.4738
1.7583084,-119.9218,39.5239
-1.8776422,-120.4549,38.57567
-1.6364312,-120.094,38.62627
-1.9323297,-120.5208,38.8577
-1.6403375,-120.1582,38.90858
-0.50752497,-119.795,38.9581
-1.6276422,-120.223,39.19109
-0.7702203,-119.8581,39.24089
-1.4567437,-120.2885,39.4738
-0.77314997,-119.9218,39.5239
-2.2419882,-120.4549,38.57567
0.6701211,-120.094,38.62627
-1.8796835,-120.5208,38.8577
0.6701211,-120.1582,38.90858
0.9455117,-119.795,38.9581
0.8830117,-120.223,39.19109
1.074418,-119.8581,39.24089
0.22383201,-120.2885,39.4738
1.0773476,-119.9218,39.5239
-5.49803,-120.4549,38.57567
-1.9970533,-120.094,38.62627
-4.5839677,-120.5208,38.8577
-1.9951001,-120.1582,38.90858
-3.0859203,-119.795,38.9581
-4.8251786,-120.223,39.19109
-4.393538,-119.8581,39.24089
-4.7870927,-120.2885,39.4738
-4.393538,-119.9218,39.5239
-3.0331125,-120.4549,38.57567
-0.7733469,-120.094,38.62627
-3.0799875,-120.5208,38.8577
-0.77725315,-120.1582,38.90858
-0.38174534,-119.795,38.9581
-0.7137766,-120.223,39.19109
-0.4374094,-119.8581,39.24089
-0.19619846,-120.2885,39.4738
-0.4422922,-119.9218,39.5239
-0.49476695,-120.4549,38.57567
0.058943987,-120.094,38.62627
-1.0523841,-120.5208,38.8577
0.056990862,-120.1582,38.90858
1.2259362,-119.795,38.9581
1.1878502,-120.223,39.19109
1.496444,-119.8581,39.24089
1.183944,-120.2885,39.4738
1.4944909,-119.9218,39.5239
-1.28829,-120.4549,38.57567
0.34452248,-120.094,38.62627
-1.6623135,-120.5208,38.8577
0.34452248,-120.1582,38.90858
1.1999912,-119.795,38.9581
1.3113194,-120.223,39.19109
1.6062412,-119.8581,39.24089
0.75956154,-120.2885,39.4738
1.6042881,-119.9218,39.5239
-0.67702866,-120.4549,38.57567
0.92746353,-120.094,38.62627
-1.0871849,-120.5208,38.8577
0.92648697,-120.1582,38.90858
1.9069557,-119.795,38.9581
2.082737,-120.223,39.19109
2.3981667,-119.8581,39.24089
1.3473854,-120.2885,39.4738
2.3981667,-119.9218,39.5239
2.2848377,-120.4549,38.57567
0.8658924,-120.094,38.62627
2.5826893,-120.5208,38.8577
0.866869,-120.1582,38.90858
2.4655018,-119.795,38.9581
1.1559315,-120.223,39.19109
2.498705,-119.8581,39.24089
0.14811897,-120.2885,39.4738
2.4977283,-119.9218,39.5239
3.211841,-120.4549,38.57567
0.7274662,-120.094,38.62627
3.3202395,-120.5208,38.8577
0.7274662,-120.1582,38.90858
2.8270755,-119.795,38.9581
2.031177,-120.223,39.19109
2.961841,-119.8581,39.24089
0.8602787,-120.2885,39.4738
2.959888,-119.9218,39.5239
3.685623,-120.4549,38.57567
1.7119901,-120.094,38.62627
4.422928,-120.5208,38.8577
1.7110136,-120.1582,38.90858
4.036209,-119.795,38.9581
4.9571075,-120.223,39.19109
4.8633575,-119.8581,39.24089
2.904373,-120.2885,39.4738
4.862381,-119.9218,39.5239
-0.45462227,-120.4549,38.57567
-0.43411446,-120.094,38.62627
0.43209648,-120.5208,38.8577
-0.4331379,-120.1582,38.90858
0.37740898,-119.795,38.9581
-1.0093098,-120.223,39.19109
-0.09720039,-119.8581,39.24089
-2.0171223,-120.2885,39.4738
-0.09524727,-119.9218,39.5239
1.9499646,-120.4549,38.57567
0.25172246,-120.094,38.62627
3.1667614,-120.5208,38.8577
0.2556287,-120.1582,38.90858
1.9587537,-119.795,38.9581
-0.26097286,-120.223,39.19109
2.0925426,-119.8581,39.24089
-0.7238635,-120.2885,39.4738
2.098402,-119.9218,39.5239
2.5831168,-120.4549,38.57567
1.1309683,-120.094,38.62627
3.6661246,-120.5208,38.8577
1.1329215,-120.1582,38.90858
2.7139761,-119.795,38.9581
1.9952261,-120.223,39.19109
3.508898,-119.8581,39.24089
0.57628083,-120.2885,39.4738
3.5108511,-119.9218,39.5239
0.74882126,-120.4549,38.57567
1.82304,-120.094,38.62627
2.211712,-120.5208,38.8577
1.8259697,-120.1582,38.90858
1.838665,-119.795,38.9581
1.1746025,-120.223,39.19109
1.9724541,-119.8581,39.24089
0.15897751,-120.2885,39.4738
1.9763603,-119.9218,39.5239
5.5477295,-120.4549,38.57567
2.8250732,-120.094,38.62627
6.1258545,-120.5208,38.8577
2.82312,-120.1582,38.90858
5.4588623,-119.795,38.9581
5.3045654,-120.223,39.19109
7.0096436,-119.8581,39.24089
3.7303467,-120.2885,39.4738
7.0115967,-119.9218,39.5239
4.2292805,-120.4549,38.57567
2.5212724,-120.094,38.62627
5.709749,-120.5208,38.8577
2.524202,-120.1582,38.90858
6.9997883,-119.795,38.9581
5.7048664,-120.223,39.19109
9.256624,-119.8581,39.24089
3.8757646,-120.2885,39.4738
9.259554,-119.9218,39.5239
7.344824,-120.4549,38.57567
3.4834957,-120.094,38.62627
8.00205,-120.5208,38.8577
3.4844723,-120.1582,38.90858
7.096777,-119.795,38.9581
6.788183,-120.223,39.19109
9.628027,-119.8581,39.24089
4.56748,-120.2885,39.4738
9.63291,-119.9218,39.5239
3.538126,-120.4549,38.57567
2.5654697,-120.094,38.62627
4.1689854,-120.5208,38.8577
2.5664463,-120.1582,38.90858
4.705118,-119.795,38.9581
3.7715244,-120.223,39.19109
6.2402744,-119.8581,39.24089
1.913126,-120.2885,39.4738
6.2422276,-119.9218,39.5239
-0.39183235,-120.4549,38.57567
0.7116833,-120.094,38.62627
1.5534801,-120.5208,38.8577
0.71461296,-120.1582,38.90858
1.7507458,-119.795,38.9581
0.9118786,-120.223,39.19109
2.2585583,-119.8581,39.24089
-0.17991829,-120.2885,39.4738
2.263441,-119.9218,39.5239
-2.7037754,-120.4549,38.57567
-1.4811192,-120.094,38.62627
-2.4918613,-120.5208,38.8577
-1.4840488,-120.1582,38.90858
-0.26041603,-119.795,38.9581
-1.354166,-120.223,39.19109
-0.32682228,-119.8581,39.24089
-1.1490879,-120.2885,39.4738
-0.33072853,-119.9218,39.5239
-2.260009,-120.4549,38.57567
-0.96606374,-120.094,38.62627
-1.9484856,-120.5208,38.8577
-0.9689934,-120.1582,38.90858
0.70581126,-119.795,38.9581
-0.3547356,-120.223,39.19109
1.0065925,-119.8581,39.24089
0.58667064,-120.2885,39.4738
1.0026863,-119.9218,39.5239
-0.10411525,-120.4549,38.57567
1.2679551,-120.094,38.62627
0.66932225,-120.5208,38.8577
1.2708848,-120.1582,38.90858
2.2201035,-119.795,38.9581
1.6742051,-120.223,39.19109
2.4798691,-119.8581,39.24089
1.1527207,-120.2885,39.4738
2.4818223,-119.9218,39.5239
2.5296047,-120.4549,38.57567
1.5559719,-120.094,38.62627
3.4212062,-120.5208,38.8577
1.5598781,-120.1582,38.90858
3.6018703,-119.795,38.9581
1.988589,-120.223,39.19109
4.054019,-119.8581,39.24089
1.0540187,-120.2885,39.4738
4.057925,-119.9218,39.5239
1.8359871,-120.4549,38.57567
1.1797371,-120.094,38.62627
3.092823,-120.5208,38.8577
1.1807137,-120.1582,38.90858
2.6836433,-119.795,38.9581
0.9160652,-120.223,39.19109
3.5049324,-119.8581,39.24089
0.18657303,-120.2885,39.4738
3.507862,-119.9218,39.5239
1.9314665,-120.4549,38.57567
0.35431802,-120.094,38.62627
2.640451,-120.5208,38.8577
0.35627115,-120.1582,38.90858
3.2322478,-119.795,38.9581
0.94513834,-120.223,39.19109
3.664865,-119.8581,39.24089
-0.39177573,-120.2885,39.4738
3.6668181,-119.9218,39.5239
2.6759381,-120.4549,38.57567
2.1095319,-120.094,38.62627
3.7862897,-120.5208,38.8577
2.1105084,-120.1582,38.90858
4.6339464,-119.795,38.9581
3.0069928,-120.223,39.19109
5.833165,-119.8581,39.24089
1.6593367,-120.2885,39.4738
5.836095,-119.9218,39.5239
3.2982075,-120.4549,38.57567
2.18102,-120.094,38.62627
4.2464495,-120.5208,38.8577
2.1839497,-120.1582,38.90858
4.4271135,-119.795,38.9581
2.7962544,-120.223,39.19109
5.7278953,-119.8581,39.24089
1.6839497,-120.2885,39.4738
5.7318015,-119.9218,39.5239
2.9013257,-120.4549,38.57567
2.6532788,-120.094,38.62627
3.6698804,-120.5208,38.8577
2.655232,-120.1582,38.90858
5.155232,-119.795,38.9581
3.4638257,-120.223,39.19109
6.7577715,-119.8581,39.24089
2.5067945,-120.2885,39.4738
6.7626543,-119.9218,39.5239
1.1006863,-120.4549,38.57567
3.4659207,-120.094,38.62627
3.00303,-120.5208,38.8577
3.4678738,-120.1582,38.90858
4.732522,-119.795,38.9581
4.1876,-120.223,39.19109
5.871194,-119.8581,39.24089
2.7989285,-120.2885,39.4738
5.873147,-119.9218,39.5239
-0.8416002,-120.4549,38.57567
0.6974623,-120.094,38.62627
0.39961076,-120.5208,38.8577
0.7013686,-120.1582,38.90858
2.3263686,-119.795,38.9581
1.035353,-120.223,39.19109
2.1251965,-119.8581,39.24089
-2.1287096,-120.2885,39.4738
2.1300793,-119.9218,39.5239
-7.6500254,-120.4549,38.57567
-3.1138928,-120.094,38.62627
-5.5250254,-120.5208,38.8577
-3.1119397,-120.1582,38.90858
-4.8394785,-119.795,38.9581
-5.557252,-120.223,39.19109
-6.396119,-119.8581,39.24089
-4.423463,-120.2885,39.4738
-6.3970957,-119.9218,39.5239
-4.8142824,-120.4549,38.57567
-1.4812746,-120.094,38.62627
-4.487134,-120.5208,38.8577
-1.480298,-120.1582,38.90858
-3.1179934,-119.795,38.9581
-3.1804934,-120.223,39.19109
-4.0174074,-119.8581,39.24089
-2.9412355,-120.2885,39.4738
-4.016431,-119.9218,39.5239
-4.7145753,-120.4549,38.57567
-1.9743409,-120.094,38.62627
-4.0485597,-120.5208,38.8577
-1.9753175,-120.1582,38.90858
-2.4440675,-119.795,38.9581
-2.9958253,-120.223,39.19109
-3.179419,-119.8581,39.24089
-2.5446534,-120.2885,39.4738
-3.1803956,-119.9218,39.5239
-1.3449631,-120.4549,38.57567
-0.27855682,-120.094,38.62627
-1.6535568,-120.5208,38.8577
-0.27855682,-120.1582,38.90858
0.21949005,-119.795,38.9581
0.04663849,-120.223,39.19109
0.08570099,-119.8581,39.24089
0.1608963,-120.2885,39.4738
0.08570099,-119.9218,39.5239
1.8959233,-120.4549,38.57567
1.8119389,-120.094,38.62627
3.3431888,-120.5208,38.8577
1.8177983,-120.1582,38.90858
3.017017,-119.795,38.9581
1.6654545,-120.223,39.19109
3.3412356,-119.8581,39.24089
0.23674357,-120.2885,39.4738
3.345142,-119.9218,39.5239
2.4967284,-120.4549,38.57567
2.8463378,-120.094,38.62627
3.852197,-120.5208,38.8577
2.848291,-120.1582,38.90858
5.7604003,-119.795,38.9581
3.8219237,-120.223,39.19109
7.002588,-119.8581,39.24089
1.7174314,-120.2885,39.4738
7.0074706,-119.9218,39.5239
1.5089496,-120.4549,38.57567
0.7189106,-120.094,38.62627
2.1183248,-120.5208,38.8577
0.71988714,-120.1582,38.90858
2.417153,-119.795,38.9581
0.7775043,-120.223,39.19109
2.7931294,-119.8581,39.24089
-0.2947613,-120.2885,39.4738
2.7970357,-119.9218,39.5239
-2.791421,-120.4549,38.57567
-0.73087406,-120.094,38.62627
-2.9056787,-120.5208,38.8577
-0.7298975,-120.1582,38.90858
-1.5248194,-119.795,38.9581
-1.4418116,-120.223,39.19109
-1.9691553,-119.8581,39.24089
-1.3070459,-120.2885,39.4738
-1.9711084,-119.9218,39.5239
-0.97605824,-120.4549,38.57567
-1.2104332,-120.094,38.62627
-1.8774254,-120.5208,38.8577
-1.2114098,-120.1582,38.90858
0.2856605,-119.795,38.9581
-0.59617543,-120.223,39.19109
0.17823863,-119.8581,39.24089
-0.23191762,-120.2885,39.4738
0.17530894,-119.9218,39.5239
2.0686712,-120.4549,38.57567
1.3899604,-120.094,38.62627
2.9046087,-120.5208,38.8577
1.390937,-120.1582,38.90858
3.5130072,-119.795,38.9581
2.1878119,-120.223,39.19109
4.015937,-119.8581,39.24089
1.0530463,-120.2885,39.4738
4.015937,-119.9218,39.5239
2.150652,-120.4549,38.57567
2.7697926,-120.094,38.62627
4.308855,-120.5208,38.8577
2.7736988,-120.1582,38.90858
4.5334644,-119.795,38.9581
3.4904957,-120.223,39.19109
5.0529957,-119.8581,39.24089
1.4885426,-120.2885,39.4738
5.056902,-119.9218,39.5239
-2.3482285,-120.4549,38.57567
-0.8472518,-120.094,38.62627
-1.8785018,-120.5208,38.8577
-0.84236896,-120.1582,38.90858
-1.6880721,-119.795,38.9581
-2.1040878,-120.223,39.19109
-2.4038925,-119.8581,39.24089
-2.694908,-120.2885,39.4738
-2.402916,-119.9218,39.5239
